kns_committee_id,kns_session_id,protocol_object_name,protocol_extension,text_object_name,parts_object_name
654,326135,protocols/original/654/326135.doc,doc,protocols/parsed/654/326135.txt,protocols/parsed/654/326135.csv
654,336723,protocols/original/654/336723.doc,doc,protocols/parsed/654/336723.txt,protocols/parsed/654/336723.csv
922,571332,protocols/original/922/571332.doc,doc,protocols/parsed/922/571332.txt,protocols/parsed/922/571332.csv
661,325078,protocols/original/661/325078.doc,doc,protocols/parsed/661/325078.txt,protocols/parsed/661/325078.csv
24,64720,protocols/original/24/64720.docx,docx,,
930,2018234,protocols/original/930/2018234.doc,doc,protocols/parsed/930/2018234.txt,protocols/parsed/930/2018234.csv
653,405476,protocols/original/653/405476.doc,doc,protocols/parsed/653/405476.txt,protocols/parsed/653/405476.csv
199,177087,protocols/original/199/177087.doc,doc,protocols/parsed/199/177087.txt,protocols/parsed/199/177087.csv
662,333443,protocols/original/662/333443.doc,doc,protocols/parsed/662/333443.txt,protocols/parsed/662/333443.csv
194,310835,protocols/original/194/310835.doc,doc,protocols/parsed/194/310835.txt,protocols/parsed/194/310835.csv
654,334479,protocols/original/654/334479.doc,doc,protocols/parsed/654/334479.txt,protocols/parsed/654/334479.csv
654,334144,protocols/original/654/334144.doc,doc,protocols/parsed/654/334144.txt,protocols/parsed/654/334144.csv
653,335446,protocols/original/653/335446.doc,doc,protocols/parsed/653/335446.txt,protocols/parsed/653/335446.csv
196,143786,protocols/original/196/143786.doc,doc,protocols/parsed/196/143786.txt,protocols/parsed/196/143786.csv
660,391097,protocols/original/660/391097.doc,doc,protocols/parsed/660/391097.txt,protocols/parsed/660/391097.csv
849,557649,protocols/original/849/557649.doc,doc,protocols/parsed/849/557649.txt,protocols/parsed/849/557649.csv
212,295658,protocols/original/212/295658.doc,doc,protocols/parsed/212/295658.txt,protocols/parsed/212/295658.csv
654,407745,protocols/original/654/407745.doc,doc,protocols/parsed/654/407745.txt,protocols/parsed/654/407745.csv
653,335032,protocols/original/653/335032.doc,doc,protocols/parsed/653/335032.txt,protocols/parsed/653/335032.csv
660,323917,protocols/original/660/323917.doc,doc,protocols/parsed/660/323917.txt,protocols/parsed/660/323917.csv
659,325422,protocols/original/659/325422.doc,doc,protocols/parsed/659/325422.txt,protocols/parsed/659/325422.csv
652,392750,protocols/original/652/392750.doc,doc,protocols/parsed/652/392750.txt,protocols/parsed/652/392750.csv
196,181922,protocols/original/196/181922.doc,doc,protocols/parsed/196/181922.txt,protocols/parsed/196/181922.csv
657,392757,protocols/original/657/392757.doc,doc,protocols/parsed/657/392757.txt,protocols/parsed/657/392757.csv
198,266375,protocols/original/198/266375.doc,doc,protocols/parsed/198/266375.txt,protocols/parsed/198/266375.csv
926,2018549,protocols/original/926/2018549.doc,doc,protocols/parsed/926/2018549.txt,protocols/parsed/926/2018549.csv
194,180740,protocols/original/194/180740.doc,doc,protocols/parsed/194/180740.txt,protocols/parsed/194/180740.csv
654,476655,protocols/original/654/476655.doc,doc,protocols/parsed/654/476655.txt,protocols/parsed/654/476655.csv
653,435474,protocols/original/653/435474.doc,doc,protocols/parsed/653/435474.txt,protocols/parsed/653/435474.csv
660,419839,protocols/original/660/419839.doc,doc,protocols/parsed/660/419839.txt,protocols/parsed/660/419839.csv
25,126652,protocols/original/25/126652.doc,doc,protocols/parsed/25/126652.txt,protocols/parsed/25/126652.csv
924,2005355,protocols/original/924/2005355.doc,doc,protocols/parsed/924/2005355.txt,protocols/parsed/924/2005355.csv
968,2012735,protocols/original/968/2012735.doc,doc,protocols/parsed/968/2012735.txt,protocols/parsed/968/2012735.csv
663,431873,protocols/original/663/431873.doc,doc,protocols/parsed/663/431873.txt,protocols/parsed/663/431873.csv
663,410367,protocols/original/663/410367.doc,doc,protocols/parsed/663/410367.txt,protocols/parsed/663/410367.csv
660,476370,protocols/original/660/476370.doc,doc,protocols/parsed/660/476370.txt,protocols/parsed/660/476370.csv
933,2018010,protocols/original/933/2018010.doc,doc,protocols/parsed/933/2018010.txt,protocols/parsed/933/2018010.csv
930,2019110,protocols/original/930/2019110.doc,doc,protocols/parsed/930/2019110.txt,protocols/parsed/930/2019110.csv
222,144393,protocols/original/222/144393.doc,doc,protocols/parsed/222/144393.txt,protocols/parsed/222/144393.csv
654,394129,protocols/original/654/394129.doc,doc,protocols/parsed/654/394129.txt,protocols/parsed/654/394129.csv
668,390891,protocols/original/668/390891.doc,doc,protocols/parsed/668/390891.txt,protocols/parsed/668/390891.csv
653,389469,protocols/original/653/389469.doc,doc,protocols/parsed/653/389469.txt,protocols/parsed/653/389469.csv
660,388394,protocols/original/660/388394.doc,doc,protocols/parsed/660/388394.txt,protocols/parsed/660/388394.csv
654,390918,protocols/original/654/390918.doc,doc,protocols/parsed/654/390918.txt,protocols/parsed/654/390918.csv
662,334540,protocols/original/662/334540.doc,doc,protocols/parsed/662/334540.txt,protocols/parsed/662/334540.csv
661,331256,protocols/original/661/331256.doc,doc,protocols/parsed/661/331256.txt,protocols/parsed/661/331256.csv
201,259792,protocols/original/201/259792.doc,doc,protocols/parsed/201/259792.txt,protocols/parsed/201/259792.csv
657,420600,protocols/original/657/420600.doc,doc,protocols/parsed/657/420600.txt,protocols/parsed/657/420600.csv
659,326136,protocols/original/659/326136.doc,doc,protocols/parsed/659/326136.txt,protocols/parsed/659/326136.csv
194,311963,protocols/original/194/311963.doc,doc,protocols/parsed/194/311963.txt,protocols/parsed/194/311963.csv
654,408829,protocols/original/654/408829.doc,doc,protocols/parsed/654/408829.txt,protocols/parsed/654/408829.csv
657,405538,protocols/original/657/405538.doc,doc,protocols/parsed/657/405538.txt,protocols/parsed/657/405538.csv
194,188725,protocols/original/194/188725.doc,doc,protocols/parsed/194/188725.txt,protocols/parsed/194/188725.csv
668,413644,protocols/original/668/413644.doc,doc,protocols/parsed/668/413644.txt,protocols/parsed/668/413644.csv
200,307934,protocols/original/200/307934.doc,doc,protocols/parsed/200/307934.txt,protocols/parsed/200/307934.csv
861,487551,protocols/original/861/487551.doc,doc,protocols/parsed/861/487551.txt,protocols/parsed/861/487551.csv
197,181224,protocols/original/197/181224.doc,doc,protocols/parsed/197/181224.txt,protocols/parsed/197/181224.csv
652,324864,protocols/original/652/324864.doc,doc,protocols/parsed/652/324864.txt,protocols/parsed/652/324864.csv
661,386439,protocols/original/661/386439.doc,doc,protocols/parsed/661/386439.txt,protocols/parsed/661/386439.csv
653,472471,protocols/original/653/472471.doc,doc,protocols/parsed/653/472471.txt,protocols/parsed/653/472471.csv
936,567792,protocols/original/936/567792.doc,doc,protocols/parsed/936/567792.txt,protocols/parsed/936/567792.csv
952,2012196,protocols/original/952/2012196.doc,doc,protocols/parsed/952/2012196.txt,protocols/parsed/952/2012196.csv
922,570231,protocols/original/922/570231.doc,doc,protocols/parsed/922/570231.txt,protocols/parsed/922/570231.csv
660,333694,protocols/original/660/333694.doc,doc,protocols/parsed/660/333694.txt,protocols/parsed/660/333694.csv
660,394790,protocols/original/660/394790.doc,doc,protocols/parsed/660/394790.txt,protocols/parsed/660/394790.csv
198,259830,protocols/original/198/259830.doc,doc,protocols/parsed/198/259830.txt,protocols/parsed/198/259830.csv
656,411760,protocols/original/656/411760.doc,doc,protocols/parsed/656/411760.txt,protocols/parsed/656/411760.csv
657,336436,protocols/original/657/336436.doc,doc,protocols/parsed/657/336436.txt,protocols/parsed/657/336436.csv
196,141734,protocols/original/196/141734.doc,doc,protocols/parsed/196/141734.txt,protocols/parsed/196/141734.csv
196,295829,protocols/original/196/295829.doc,doc,protocols/parsed/196/295829.txt,protocols/parsed/196/295829.csv
656,404124,protocols/original/656/404124.doc,doc,protocols/parsed/656/404124.txt,protocols/parsed/656/404124.csv
654,333419,protocols/original/654/333419.doc,doc,protocols/parsed/654/333419.txt,protocols/parsed/654/333419.csv
659,369793,protocols/original/659/369793.doc,doc,protocols/parsed/659/369793.txt,protocols/parsed/659/369793.csv
24,67123,protocols/original/24/67123.docx,docx,,
23,94280,protocols/original/23/94280.doc,doc,protocols/parsed/23/94280.txt,protocols/parsed/23/94280.csv
203,291684,protocols/original/203/291684.doc,doc,protocols/parsed/203/291684.txt,protocols/parsed/203/291684.csv
661,385477,protocols/original/661/385477.doc,doc,protocols/parsed/661/385477.txt,protocols/parsed/661/385477.csv
931,575041,protocols/original/931/575041.doc,doc,protocols/parsed/931/575041.txt,protocols/parsed/931/575041.csv
198,243847,protocols/original/198/243847.doc,doc,protocols/parsed/198/243847.txt,protocols/parsed/198/243847.csv
656,394576,protocols/original/656/394576.doc,doc,protocols/parsed/656/394576.txt,protocols/parsed/656/394576.csv
202,186147,protocols/original/202/186147.doc,doc,protocols/parsed/202/186147.txt,protocols/parsed/202/186147.csv
34,123992,protocols/original/34/123992.doc,doc,protocols/parsed/34/123992.txt,protocols/parsed/34/123992.csv
654,341310,protocols/original/654/341310.doc,doc,protocols/parsed/654/341310.txt,protocols/parsed/654/341310.csv
191,244210,protocols/original/191/244210.doc,doc,protocols/parsed/191/244210.txt,protocols/parsed/191/244210.csv
663,335643,protocols/original/663/335643.doc,doc,protocols/parsed/663/335643.txt,protocols/parsed/663/335643.csv
652,406387,protocols/original/652/406387.doc,doc,protocols/parsed/652/406387.txt,protocols/parsed/652/406387.csv
657,330331,protocols/original/657/330331.doc,doc,protocols/parsed/657/330331.txt,protocols/parsed/657/330331.csv
665,435512,protocols/original/665/435512.doc,doc,protocols/parsed/665/435512.txt,protocols/parsed/665/435512.csv
198,185283,protocols/original/198/185283.doc,doc,protocols/parsed/198/185283.txt,protocols/parsed/198/185283.csv
932,579174,protocols/original/932/579174.doc,doc,protocols/parsed/932/579174.txt,protocols/parsed/932/579174.csv
935,2016860,protocols/original/935/2016860.doc,doc,protocols/parsed/935/2016860.txt,protocols/parsed/935/2016860.csv
858,488374,protocols/original/858/488374.doc,doc,protocols/parsed/858/488374.txt,protocols/parsed/858/488374.csv
222,310472,protocols/original/222/310472.doc,doc,protocols/parsed/222/310472.txt,protocols/parsed/222/310472.csv
951,2012207,protocols/original/951/2012207.doc,doc,protocols/parsed/951/2012207.txt,protocols/parsed/951/2012207.csv
665,329886,protocols/original/665/329886.doc,doc,protocols/parsed/665/329886.txt,protocols/parsed/665/329886.csv
656,335459,protocols/original/656/335459.doc,doc,protocols/parsed/656/335459.txt,protocols/parsed/656/335459.csv
28,79814,protocols/original/28/79814.doc,doc,protocols/parsed/28/79814.txt,protocols/parsed/28/79814.csv
24,66391,protocols/original/24/66391.docx,docx,,
194,270589,protocols/original/194/270589.doc,doc,protocols/parsed/194/270589.txt,protocols/parsed/194/270589.csv
190,268926,protocols/original/190/268926.doc,doc,protocols/parsed/190/268926.txt,protocols/parsed/190/268926.csv
657,425377,protocols/original/657/425377.doc,doc,protocols/parsed/657/425377.txt,protocols/parsed/657/425377.csv
2021,2010398,protocols/original/2021/2010398.doc,doc,protocols/parsed/2021/2010398.txt,protocols/parsed/2021/2010398.csv
196,301027,protocols/original/196/301027.doc,doc,protocols/parsed/196/301027.txt,protocols/parsed/196/301027.csv
657,392753,protocols/original/657/392753.doc,doc,protocols/parsed/657/392753.txt,protocols/parsed/657/392753.csv
653,473865,protocols/original/653/473865.doc,doc,protocols/parsed/653/473865.txt,protocols/parsed/653/473865.csv
922,573542,protocols/original/922/573542.doc,doc,protocols/parsed/922/573542.txt,protocols/parsed/922/573542.csv
653,407845,protocols/original/653/407845.doc,doc,protocols/parsed/653/407845.txt,protocols/parsed/653/407845.csv
27,77472,protocols/original/27/77472.doc,doc,protocols/parsed/27/77472.txt,protocols/parsed/27/77472.csv
20,128836,protocols/original/20/128836.doc,doc,protocols/parsed/20/128836.txt,protocols/parsed/20/128836.csv
935,2015105,protocols/original/935/2015105.doc,doc,protocols/parsed/935/2015105.txt,protocols/parsed/935/2015105.csv
922,576268,protocols/original/922/576268.doc,doc,protocols/parsed/922/576268.txt,protocols/parsed/922/576268.csv
160,122083,protocols/original/160/122083.doc,doc,protocols/parsed/160/122083.txt,protocols/parsed/160/122083.csv
200,298978,protocols/original/200/298978.doc,doc,protocols/parsed/200/298978.txt,protocols/parsed/200/298978.csv
662,419861,protocols/original/662/419861.doc,doc,protocols/parsed/662/419861.txt,protocols/parsed/662/419861.csv
190,182536,protocols/original/190/182536.doc,doc,protocols/parsed/190/182536.txt,protocols/parsed/190/182536.csv
24,67266,protocols/original/24/67266.docx,docx,,
662,396843,protocols/original/662/396843.doc,doc,protocols/parsed/662/396843.txt,protocols/parsed/662/396843.csv
194,297192,protocols/original/194/297192.doc,doc,protocols/parsed/194/297192.txt,protocols/parsed/194/297192.csv
932,2022775,protocols/original/932/2022775.doc,doc,protocols/parsed/932/2022775.txt,protocols/parsed/932/2022775.csv
664,393470,protocols/original/664/393470.doc,doc,protocols/parsed/664/393470.txt,protocols/parsed/664/393470.csv
654,397810,protocols/original/654/397810.doc,doc,protocols/parsed/654/397810.txt,protocols/parsed/654/397810.csv
657,392752,protocols/original/657/392752.doc,doc,protocols/parsed/657/392752.txt,protocols/parsed/657/392752.csv
654,470665,protocols/original/654/470665.doc,doc,protocols/parsed/654/470665.txt,protocols/parsed/654/470665.csv
654,400831,protocols/original/654/400831.doc,doc,protocols/parsed/654/400831.txt,protocols/parsed/654/400831.csv
936,565922,protocols/original/936/565922.doc,doc,protocols/parsed/936/565922.txt,protocols/parsed/936/565922.csv
191,143450,protocols/original/191/143450.doc,doc,protocols/parsed/191/143450.txt,protocols/parsed/191/143450.csv
659,431985,protocols/original/659/431985.doc,doc,protocols/parsed/659/431985.txt,protocols/parsed/659/431985.csv
653,393011,protocols/original/653/393011.doc,doc,protocols/parsed/653/393011.txt,protocols/parsed/653/393011.csv
922,566174,protocols/original/922/566174.doc,doc,protocols/parsed/922/566174.txt,protocols/parsed/922/566174.csv
194,297193,protocols/original/194/297193.doc,doc,protocols/parsed/194/297193.txt,protocols/parsed/194/297193.csv
656,342776,protocols/original/656/342776.doc,doc,protocols/parsed/656/342776.txt,protocols/parsed/656/342776.csv
29,67252,protocols/original/29/67252.doc,doc,protocols/parsed/29/67252.txt,protocols/parsed/29/67252.csv
926,566451,protocols/original/926/566451.doc,doc,protocols/parsed/926/566451.txt,protocols/parsed/926/566451.csv
653,352609,protocols/original/653/352609.doc,doc,protocols/parsed/653/352609.txt,protocols/parsed/653/352609.csv
194,247931,protocols/original/194/247931.doc,doc,protocols/parsed/194/247931.txt,protocols/parsed/194/247931.csv
191,187360,protocols/original/191/187360.doc,doc,protocols/parsed/191/187360.txt,protocols/parsed/191/187360.csv
195,309969,protocols/original/195/309969.doc,doc,protocols/parsed/195/309969.txt,protocols/parsed/195/309969.csv
398,291679,protocols/original/398/291679.doc,doc,protocols/parsed/398/291679.txt,protocols/parsed/398/291679.csv
657,387114,protocols/original/657/387114.doc,doc,protocols/parsed/657/387114.txt,protocols/parsed/657/387114.csv
2025,2017106,protocols/original/2025/2017106.doc,doc,protocols/parsed/2025/2017106.txt,protocols/parsed/2025/2017106.csv
681,473457,protocols/original/681/473457.doc,doc,protocols/parsed/681/473457.txt,protocols/parsed/681/473457.csv
932,2007512,protocols/original/932/2007512.doc,doc,protocols/parsed/932/2007512.txt,protocols/parsed/932/2007512.csv
951,2015112,protocols/original/951/2015112.doc,doc,protocols/parsed/951/2015112.txt,protocols/parsed/951/2015112.csv
660,325510,protocols/original/660/325510.doc,doc,protocols/parsed/660/325510.txt,protocols/parsed/660/325510.csv
848,488278,protocols/original/848/488278.doc,doc,protocols/parsed/848/488278.txt,protocols/parsed/848/488278.csv
190,247446,protocols/original/190/247446.doc,doc,protocols/parsed/190/247446.txt,protocols/parsed/190/247446.csv
195,135144,protocols/original/195/135144.doc,doc,protocols/parsed/195/135144.txt,protocols/parsed/195/135144.csv
936,2019627,protocols/original/936/2019627.doc,doc,protocols/parsed/936/2019627.txt,protocols/parsed/936/2019627.csv
936,2017917,protocols/original/936/2017917.doc,doc,protocols/parsed/936/2017917.txt,protocols/parsed/936/2017917.csv
23,129448,protocols/original/23/129448.doc,doc,protocols/parsed/23/129448.txt,protocols/parsed/23/129448.csv
670,330209,protocols/original/670/330209.doc,doc,protocols/parsed/670/330209.txt,protocols/parsed/670/330209.csv
658,334877,protocols/original/658/334877.doc,doc,protocols/parsed/658/334877.txt,protocols/parsed/658/334877.csv
659,409549,protocols/original/659/409549.doc,doc,protocols/parsed/659/409549.txt,protocols/parsed/659/409549.csv
927,2006633,protocols/original/927/2006633.doc,doc,protocols/parsed/927/2006633.txt,protocols/parsed/927/2006633.csv
653,326484,protocols/original/653/326484.doc,doc,protocols/parsed/653/326484.txt,protocols/parsed/653/326484.csv
200,189765,protocols/original/200/189765.doc,doc,protocols/parsed/200/189765.txt,protocols/parsed/200/189765.csv
659,357136,protocols/original/659/357136.doc,doc,protocols/parsed/659/357136.txt,protocols/parsed/659/357136.csv
675,413174,protocols/original/675/413174.doc,doc,protocols/parsed/675/413174.txt,protocols/parsed/675/413174.csv
660,411143,protocols/original/660/411143.doc,doc,protocols/parsed/660/411143.txt,protocols/parsed/660/411143.csv
658,396895,protocols/original/658/396895.doc,doc,protocols/parsed/658/396895.txt,protocols/parsed/658/396895.csv
865,553098,protocols/original/865/553098.doc,doc,protocols/parsed/865/553098.txt,protocols/parsed/865/553098.csv
29,123131,protocols/original/29/123131.doc,doc,protocols/parsed/29/123131.txt,protocols/parsed/29/123131.csv
196,298993,protocols/original/196/298993.doc,doc,protocols/parsed/196/298993.txt,protocols/parsed/196/298993.csv
198,260832,protocols/original/198/260832.doc,doc,protocols/parsed/198/260832.txt,protocols/parsed/198/260832.csv
657,429909,protocols/original/657/429909.doc,doc,protocols/parsed/657/429909.txt,protocols/parsed/657/429909.csv
657,399341,protocols/original/657/399341.doc,doc,protocols/parsed/657/399341.txt,protocols/parsed/657/399341.csv
654,398430,protocols/original/654/398430.doc,doc,protocols/parsed/654/398430.txt,protocols/parsed/654/398430.csv
191,297812,protocols/original/191/297812.doc,doc,protocols/parsed/191/297812.txt,protocols/parsed/191/297812.csv
24,89342,protocols/original/24/89342.doc,doc,protocols/parsed/24/89342.txt,protocols/parsed/24/89342.csv
923,2013747,protocols/original/923/2013747.doc,doc,protocols/parsed/923/2013747.txt,protocols/parsed/923/2013747.csv
664,324531,protocols/original/664/324531.doc,doc,protocols/parsed/664/324531.txt,protocols/parsed/664/324531.csv
218,189726,protocols/original/218/189726.doc,doc,protocols/parsed/218/189726.txt,protocols/parsed/218/189726.csv
922,577111,protocols/original/922/577111.doc,doc,protocols/parsed/922/577111.txt,protocols/parsed/922/577111.csv
29,67371,protocols/original/29/67371.doc,doc,protocols/parsed/29/67371.txt,protocols/parsed/29/67371.csv
935,565701,protocols/original/935/565701.doc,doc,protocols/parsed/935/565701.txt,protocols/parsed/935/565701.csv
198,146068,protocols/original/198/146068.doc,doc,protocols/parsed/198/146068.txt,protocols/parsed/198/146068.csv
937,566393,protocols/original/937/566393.doc,doc,protocols/parsed/937/566393.txt,protocols/parsed/937/566393.csv
657,411016,protocols/original/657/411016.doc,doc,protocols/parsed/657/411016.txt,protocols/parsed/657/411016.csv
856,548226,protocols/original/856/548226.doc,doc,protocols/parsed/856/548226.txt,protocols/parsed/856/548226.csv
201,182974,protocols/original/201/182974.doc,doc,protocols/parsed/201/182974.txt,protocols/parsed/201/182974.csv
665,398750,protocols/original/665/398750.doc,doc,protocols/parsed/665/398750.txt,protocols/parsed/665/398750.csv
191,133404,protocols/original/191/133404.doc,doc,protocols/parsed/191/133404.txt,protocols/parsed/191/133404.csv
191,183985,protocols/original/191/183985.doc,doc,protocols/parsed/191/183985.txt,protocols/parsed/191/183985.csv
687,432903,protocols/original/687/432903.doc,doc,protocols/parsed/687/432903.txt,protocols/parsed/687/432903.csv
936,2013661,protocols/original/936/2013661.doc,doc,protocols/parsed/936/2013661.txt,protocols/parsed/936/2013661.csv
661,395955,protocols/original/661/395955.doc,doc,protocols/parsed/661/395955.txt,protocols/parsed/661/395955.csv
79,67005,protocols/original/79/67005.docx,docx,,
21,124776,protocols/original/21/124776.doc,doc,protocols/parsed/21/124776.txt,protocols/parsed/21/124776.csv
199,143465,protocols/original/199/143465.doc,doc,protocols/parsed/199/143465.txt,protocols/parsed/199/143465.csv
429,277567,protocols/original/429/277567.doc,doc,protocols/parsed/429/277567.txt,protocols/parsed/429/277567.csv
200,278026,protocols/original/200/278026.doc,doc,protocols/parsed/200/278026.txt,protocols/parsed/200/278026.csv
27,80319,protocols/original/27/80319.doc,doc,protocols/parsed/27/80319.txt,protocols/parsed/27/80319.csv
81,66426,protocols/original/81/66426.docx,docx,,
195,189680,protocols/original/195/189680.doc,doc,protocols/parsed/195/189680.txt,protocols/parsed/195/189680.csv
653,397156,protocols/original/653/397156.doc,doc,protocols/parsed/653/397156.txt,protocols/parsed/653/397156.csv
653,420501,protocols/original/653/420501.doc,doc,protocols/parsed/653/420501.txt,protocols/parsed/653/420501.csv
933,571151,protocols/original/933/571151.doc,doc,protocols/parsed/933/571151.txt,protocols/parsed/933/571151.csv
935,2019921,protocols/original/935/2019921.doc,doc,protocols/parsed/935/2019921.txt,protocols/parsed/935/2019921.csv
190,178054,protocols/original/190/178054.doc,doc,protocols/parsed/190/178054.txt,protocols/parsed/190/178054.csv
924,2016447,protocols/original/924/2016447.doc,doc,protocols/parsed/924/2016447.txt,protocols/parsed/924/2016447.csv
196,175370,protocols/original/196/175370.doc,doc,protocols/parsed/196/175370.txt,protocols/parsed/196/175370.csv
21,126226,protocols/original/21/126226.doc,doc,protocols/parsed/21/126226.txt,protocols/parsed/21/126226.csv
699,391177,protocols/original/699/391177.doc,doc,protocols/parsed/699/391177.txt,protocols/parsed/699/391177.csv
934,2019555,protocols/original/934/2019555.doc,doc,protocols/parsed/934/2019555.txt,protocols/parsed/934/2019555.csv
29,98643,protocols/original/29/98643.doc,doc,protocols/parsed/29/98643.txt,protocols/parsed/29/98643.csv
694,425807,protocols/original/694/425807.doc,doc,protocols/parsed/694/425807.txt,protocols/parsed/694/425807.csv
660,334608,protocols/original/660/334608.doc,doc,protocols/parsed/660/334608.txt,protocols/parsed/660/334608.csv
854,484950,protocols/original/854/484950.doc,doc,protocols/parsed/854/484950.txt,protocols/parsed/854/484950.csv
662,400014,protocols/original/662/400014.doc,doc,protocols/parsed/662/400014.txt,protocols/parsed/662/400014.csv
933,577904,protocols/original/933/577904.doc,doc,protocols/parsed/933/577904.txt,protocols/parsed/933/577904.csv
935,2020613,protocols/original/935/2020613.doc,doc,protocols/parsed/935/2020613.txt,protocols/parsed/935/2020613.csv
682,340286,protocols/original/682/340286.doc,doc,protocols/parsed/682/340286.txt,protocols/parsed/682/340286.csv
198,175425,protocols/original/198/175425.doc,doc,protocols/parsed/198/175425.txt,protocols/parsed/198/175425.csv
190,270166,protocols/original/190/270166.doc,doc,protocols/parsed/190/270166.txt,protocols/parsed/190/270166.csv
930,2012520,protocols/original/930/2012520.doc,doc,protocols/parsed/930/2012520.txt,protocols/parsed/930/2012520.csv
660,407828,protocols/original/660/407828.doc,doc,protocols/parsed/660/407828.txt,protocols/parsed/660/407828.csv
952,2003328,protocols/original/952/2003328.doc,doc,protocols/parsed/952/2003328.txt,protocols/parsed/952/2003328.csv
858,556060,protocols/original/858/556060.doc,doc,protocols/parsed/858/556060.txt,protocols/parsed/858/556060.csv
198,270127,protocols/original/198/270127.doc,doc,protocols/parsed/198/270127.txt,protocols/parsed/198/270127.csv
202,242943,protocols/original/202/242943.doc,doc,protocols/parsed/202/242943.txt,protocols/parsed/202/242943.csv
659,388776,protocols/original/659/388776.doc,doc,protocols/parsed/659/388776.txt,protocols/parsed/659/388776.csv
668,425738,protocols/original/668/425738.doc,doc,protocols/parsed/668/425738.txt,protocols/parsed/668/425738.csv
200,252314,protocols/original/200/252314.doc,doc,protocols/parsed/200/252314.txt,protocols/parsed/200/252314.csv
926,570156,protocols/original/926/570156.doc,doc,protocols/parsed/926/570156.txt,protocols/parsed/926/570156.csv
433,309779,protocols/original/433/309779.doc,doc,protocols/parsed/433/309779.txt,protocols/parsed/433/309779.csv
663,432124,protocols/original/663/432124.doc,doc,protocols/parsed/663/432124.txt,protocols/parsed/663/432124.csv
933,2008520,protocols/original/933/2008520.doc,doc,protocols/parsed/933/2008520.txt,protocols/parsed/933/2008520.csv
850,559472,protocols/original/850/559472.doc,doc,protocols/parsed/850/559472.txt,protocols/parsed/850/559472.csv
198,270113,protocols/original/198/270113.doc,doc,protocols/parsed/198/270113.txt,protocols/parsed/198/270113.csv
196,310098,protocols/original/196/310098.doc,doc,protocols/parsed/196/310098.txt,protocols/parsed/196/310098.csv
653,474301,protocols/original/653/474301.doc,doc,protocols/parsed/653/474301.txt,protocols/parsed/653/474301.csv
660,433382,protocols/original/660/433382.doc,doc,protocols/parsed/660/433382.txt,protocols/parsed/660/433382.csv
660,363429,protocols/original/660/363429.doc,doc,protocols/parsed/660/363429.txt,protocols/parsed/660/363429.csv
196,242251,protocols/original/196/242251.doc,doc,protocols/parsed/196/242251.txt,protocols/parsed/196/242251.csv
196,300061,protocols/original/196/300061.doc,doc,protocols/parsed/196/300061.txt,protocols/parsed/196/300061.csv
79,88159,protocols/original/79/88159.docx,docx,protocols/parsed/79/88159.txt,protocols/parsed/79/88159.csv
196,300073,protocols/original/196/300073.doc,doc,protocols/parsed/196/300073.txt,protocols/parsed/196/300073.csv
922,2009987,protocols/original/922/2009987.doc,doc,protocols/parsed/922/2009987.txt,protocols/parsed/922/2009987.csv
674,336353,protocols/original/674/336353.doc,doc,protocols/parsed/674/336353.txt,protocols/parsed/674/336353.csv
659,400396,protocols/original/659/400396.doc,doc,protocols/parsed/659/400396.txt,protocols/parsed/659/400396.csv
191,280927,protocols/original/191/280927.doc,doc,protocols/parsed/191/280927.txt,protocols/parsed/191/280927.csv
28,78714,protocols/original/28/78714.doc,doc,protocols/parsed/28/78714.txt,protocols/parsed/28/78714.csv
653,397189,protocols/original/653/397189.doc,doc,protocols/parsed/653/397189.txt,protocols/parsed/653/397189.csv
24,123878,protocols/original/24/123878.doc,doc,protocols/parsed/24/123878.txt,protocols/parsed/24/123878.csv
654,408637,protocols/original/654/408637.doc,doc,protocols/parsed/654/408637.txt,protocols/parsed/654/408637.csv
933,575227,protocols/original/933/575227.doc,doc,protocols/parsed/933/575227.txt,protocols/parsed/933/575227.csv
222,266162,protocols/original/222/266162.doc,doc,protocols/parsed/222/266162.txt,protocols/parsed/222/266162.csv
30,79894,protocols/original/30/79894.docx,docx,,
662,406860,protocols/original/662/406860.doc,doc,protocols/parsed/662/406860.txt,protocols/parsed/662/406860.csv
663,322166,protocols/original/663/322166.doc,doc,protocols/parsed/663/322166.txt,protocols/parsed/663/322166.csv
657,387115,protocols/original/657/387115.doc,doc,protocols/parsed/657/387115.txt,protocols/parsed/657/387115.csv
660,406313,protocols/original/660/406313.doc,doc,protocols/parsed/660/406313.txt,protocols/parsed/660/406313.csv
656,420079,protocols/original/656/420079.doc,doc,protocols/parsed/656/420079.txt,protocols/parsed/656/420079.csv
656,332422,protocols/original/656/332422.doc,doc,protocols/parsed/656/332422.txt,protocols/parsed/656/332422.csv
928,571269,protocols/original/928/571269.doc,doc,protocols/parsed/928/571269.txt,protocols/parsed/928/571269.csv
658,473190,protocols/original/658/473190.doc,doc,protocols/parsed/658/473190.txt,protocols/parsed/658/473190.csv
935,2008079,protocols/original/935/2008079.doc,doc,protocols/parsed/935/2008079.txt,protocols/parsed/935/2008079.csv
201,310856,protocols/original/201/310856.doc,doc,protocols/parsed/201/310856.txt,protocols/parsed/201/310856.csv
405,261745,protocols/original/405/261745.doc,doc,protocols/parsed/405/261745.txt,protocols/parsed/405/261745.csv
937,571440,protocols/original/937/571440.doc,doc,protocols/parsed/937/571440.txt,protocols/parsed/937/571440.csv
